user_id,long,lat,time
1,72.97545819,19.1858824,0
2,72.97552994,19.18595777,0
3,72.97527566,19.18586451,0
4,72.97535359,19.18615957,0
5,72.97580071,19.1860138,0
6,72.97630952,19.18611939,0
7,72.97630952,19.18611939,0
8,72.97534145,19.18619776,0
9,72.97630013,19.1859776,0
